comuna|fraccion|radio|manzana|nombre
12|8|4|16|NULL
12|9|7|16|NULL
12|10|3|16|NULL
12|11|3|16|NULL
12|12|4|16|NULL
12|13|7|16|NULL
12|14|9|16|NULL
12|15|4|16|NULL
12|16|1|16|NULL
12|17|3|16|NULL
12|18|3|16|NULL
12|19|5|16|NULL
12|20|7|16|NULL
12|22|3|16|NULL
13|1|1|16|NULL
13|2|5|16|NULL
13|3|2|16|NULL
13|4|5|16|NULL
13|5|5|16|NULL
13|6|6|16|NULL
13|7|9|16|NULL
13|8|5|16|NULL
13|10|2|16|NULL
13|11|4|16|NULL
13|13|1|16|NULL
13|14|9|16|NULL
13|15|12|16|NULL
13|16|11|16|NULL
13|17|11|16|NULL
13|18|5|16|NULL
13|19|8|16|NULL
13|20|11|16|NULL
13|22|8|16|NULL
13|23|9|16|NULL
13|24|3|16|NULL
13|25|5|16|NULL
13|26|10|16|NULL
13|28|5|16|NULL
13|29|7|16|NULL
14|1|10|16|NULL
14|3|12|16|NULL
14|4|9|16|NULL
14|5|8|16|NULL
14|6|3|16|NULL
14|7|3|16|NULL
14|9|11|16|NULL
14|11|6|16|NULL
14|14|11|16|NULL
14|21|5|16|NULL
14|22|8|16|NULL
14|31|8|16|NULL
15|1|11|16|NULL
15|2|3|16|NULL
15|3|7|16|NULL
15|4|4|16|NULL
15|5|2|16|NULL
15|6|5|16|NULL
15|7|1|16|NULL
15|8|1|16|NULL
15|10|7|16|NULL
15|11|5|16|NULL
15|13|7|16|NULL
15|14|11|16|NULL
15|15|5|16|NULL
15|16|7|16|NULL
15|17|7|16|NULL
15|18|11|16|NULL
15|19|8|16|NULL
15|20|2|16|NULL
15|21|12|16|NULL
4|27|5|16|NULL
4|26|3|16|NULL
8|18|3|16|NULL
2|25|13|16|NULL
12|21|11|16|NULL
14|8|14|16|NULL
14|12|12|16|NULL
14|23|13|16|NULL
7|18|13|16|NULL
1|2|22|16|NULL
4|25|12|16|NULL
1|5|7|17|NULL
1|7|13|17|NULL
1|8|8|17|NULL
1|9|13|17|NULL
1|11|10|17|NULL
1|12|11|17|NULL
1|13|1|17|NULL
1|14|2|17|NULL
1|15|2|17|NULL
1|16|5|17|NULL
1|22|5|17|NULL
1|24|3|17|NULL
1|25|11|17|NULL
1|27|9|17|NULL
1|28|3|17|NULL
1|29|6|17|NULL
2|1|1|17|NULL
2|2|3|17|NULL
2|25|11|17|NULL
3|1|9|17|NULL
3|9|10|17|NULL
3|21|10|17|NULL
3|22|9|17|NULL
3|25|9|17|NULL
3|27|5|17|NULL
4|1|3|17|NULL
4|2|10|17|NULL
4|3|7|17|NULL
4|4|5|17|NULL
4|5|7|17|NULL
4|6|1|17|NULL
4|7|5|17|NULL
4|8|5|17|NULL
4|9|4|17|NULL
4|11|5|17|NULL
4|12|5|17|NULL
4|13|2|17|NULL
4|14|5|17|NULL
4|15|6|17|NULL
4|16|6|17|NULL
4|17|7|17|NULL
4|19|4|17|NULL
4|21|4|17|NULL
4|22|5|17|NULL
4|23|2|17|NULL
5|2|8|17|NULL
5|10|5|17|NULL
5|12|2|17|NULL
5|13|9|17|NULL
5|16|9|17|NULL
5|17|7|17|NULL
5|18|11|17|NULL
5|19|9|17|NULL
5|20|6|17|NULL
5|21|9|17|NULL
5|22|1|17|NULL
6|1|5|17|NULL
6|2|2|17|NULL
6|3|6|17|NULL
6|4|2|17|NULL
6|5|9|17|NULL
6|8|5|17|NULL
6|9|9|17|NULL
6|11|5|17|NULL
6|12|9|17|NULL
6|14|9|17|NULL
6|15|8|17|NULL
6|16|8|17|NULL
7|1|4|17|NULL
7|2|3|17|NULL
7|3|4|17|NULL
7|5|5|17|NULL
7|6|1|17|NULL
7|7|9|17|NULL
7|9|2|17|NULL
7|11|10|17|NULL
7|12|7|17|NULL
7|13|6|17|NULL
7|14|6|17|NULL
7|15|3|17|NULL
7|16|4|17|NULL
7|20|4|17|NULL
7|21|7|17|NULL
7|22|3|17|NULL
7|23|7|17|NULL
7|24|1|17|NULL
8|1|2|17|NULL
8|3|3|17|NULL
8|4|3|17|NULL
8|5|4|17|NULL
8|8|5|17|NULL
8|9|1|17|NULL
8|10|1|17|NULL
8|11|4|17|NULL
8|12|1|17|NULL
8|13|3|17|NULL
8|14|1|17|NULL
9|2|10|17|NULL
9|3|4|17|NULL
9|4|4|17|NULL
9|5|3|17|NULL
9|6|5|17|NULL
9|7|2|17|NULL
9|8|2|17|NULL
9|9|2|17|NULL
9|10|1|17|NULL
9|11|4|17|NULL
9|12|4|17|NULL
9|13|4|17|NULL
9|14|1|17|NULL
9|15|1|17|NULL
9|16|1|17|NULL
10|1|3|17|NULL
10|2|2|17|NULL
10|3|3|17|NULL
10|5|4|17|NULL
10|6|7|17|NULL
10|7|4|17|NULL
10|8|2|17|NULL
10|9|3|17|NULL
10|10|3|17|NULL
10|11|5|17|NULL
10|12|2|17|NULL
10|14|3|17|NULL
10|15|5|17|NULL
10|16|2|17|NULL
10|18|2|17|NULL
10|19|4|17|NULL
11|1|2|17|NULL
11|2|3|17|NULL
11|3|3|17|NULL
11|4|3|17|NULL
11|5|1|17|NULL
11|6|3|17|NULL
11|7|3|17|NULL
11|8|3|17|NULL
11|9|3|17|NULL
11|10|5|17|NULL
11|11|4|17|NULL
11|12|6|17|NULL
11|13|6|17|NULL
11|14|4|17|NULL
11|15|6|17|NULL
11|16|8|17|NULL
11|17|4|17|NULL
11|18|1|17|NULL
11|19|6|17|NULL
11|20|4|17|NULL
11|21|11|17|NULL
11|22|5|17|NULL
12|1|6|17|NULL
12|2|1|17|NULL
12|3|4|17|NULL
12|4|1|17|NULL
12|5|1|17|NULL
12|6|4|17|NULL
12|7|6|17|NULL
12|8|2|17|NULL
12|9|7|17|NULL
12|10|2|17|NULL
12|11|1|17|NULL
12|12|4|17|NULL
12|13|6|17|NULL
12|14|9|17|NULL
12|15|5|17|NULL
12|16|1|17|NULL
12|17|3|17|NULL
12|18|3|17|NULL
12|19|5|17|NULL
12|20|5|17|NULL
12|21|7|17|NULL
12|22|3|17|NULL
13|1|1|17|NULL
13|2|5|17|NULL
13|3|3|17|NULL
13|4|5|17|NULL
13|5|5|17|NULL
13|6|6|17|NULL
13|7|8|17|NULL
13|10|2|17|NULL
13|11|4|17|NULL
13|13|8|17|NULL
13|14|10|17|NULL
13|16|12|17|NULL
13|17|10|17|NULL
13|18|4|17|NULL
13|19|8|17|NULL
13|20|12|17|NULL
13|22|7|17|NULL
13|24|3|17|NULL
13|25|6|17|NULL
13|26|11|17|NULL
13|29|7|17|NULL
14|1|8|17|NULL
14|4|9|17|NULL
14|5|8|17|NULL
14|6|3|17|NULL
14|7|3|17|NULL
14|9|11|17|NULL
14|10|1|17|NULL
14|11|5|17|NULL
14|12|3|17|NULL
14|13|5|17|NULL
14|21|3|17|NULL
14|22|8|17|NULL
14|23|11|17|NULL
14|29|9|17|NULL
14|31|8|17|NULL
15|1|11|17|NULL
15|2|3|17|NULL
15|3|7|17|NULL
15|4|4|17|NULL
15|5|2|17|NULL
15|6|5|17|NULL
15|7|1|17|NULL
15|8|1|17|NULL
15|10|8|17|NULL
15|11|6|17|NULL
15|12|1|17|NULL
15|13|3|17|NULL
15|14|11|17|NULL
15|15|5|17|NULL
15|16|7|17|NULL
15|17|7|17|NULL
15|18|11|17|NULL
15|20|2|17|NULL
15|21|13|17|NULL
4|27|6|17|NULL
8|18|3|17|NULL
13|23|12|17|NULL
1|10|16|17|NULL
5|1|12|17|NULL
6|21|12|17|NULL
7|4|11|17|NULL
14|8|10|17|NULL
7|18|13|17|NULL
1|2|22|17|NULL
1|5|7|18|NULL
1|7|13|18|NULL
1|8|9|18|NULL
1|9|13|18|NULL
1|10|12|18|NULL
1|12|11|18|NULL
1|13|1|18|NULL
1|14|2|18|NULL
1|15|3|18|NULL
1|16|6|18|NULL
1|22|6|18|NULL
1|24|4|18|NULL
1|27|10|18|NULL
1|28|12|18|NULL
1|29|7|18|NULL
2|2|2|18|NULL
2|25|10|18|NULL
3|1|9|18|NULL
3|9|10|18|NULL
3|21|10|18|NULL
3|26|6|18|NULL
3|27|4|18|NULL
4|1|3|18|NULL
4|2|10|18|NULL
4|3|6|18|NULL
4|4|5|18|NULL
4|5|7|18|NULL
4|6|4|18|NULL
4|7|6|18|NULL
4|9|3|18|NULL
4|11|5|18|NULL
4|12|5|18|NULL
4|13|3|18|NULL
4|16|7|18|NULL
4|17|7|18|NULL
4|19|8|18|NULL
4|20|5|18|NULL
4|22|4|18|NULL
4|23|2|18|NULL
5|1|8|18|NULL
5|10|5|18|NULL
5|11|8|18|NULL
5|16|10|18|NULL
5|17|7|18|NULL
5|18|11|18|NULL
5|19|8|18|NULL
5|20|6|18|NULL
5|21|9|18|NULL
5|22|1|18|NULL
6|1|6|18|NULL
6|2|2|18|NULL
6|3|6|18|NULL
6|4|2|18|NULL
6|5|10|18|NULL
6|7|6|18|NULL
6|9|10|18|NULL
6|11|10|18|NULL
6|12|8|18|NULL
6|14|10|18|NULL
6|15|9|18|NULL
6|16|7|18|NULL
7|1|6|18|NULL
7|2|3|18|NULL
7|3|5|18|NULL
7|4|8|18|NULL
7|5|5|18|NULL
7|6|1|18|NULL
7|7|9|18|NULL
7|9|1|18|NULL
7|12|7|18|NULL
7|13|6|18|NULL
7|14|4|18|NULL
7|15|3|18|NULL
7|16|3|18|NULL
7|20|4|18|NULL
7|22|3|18|NULL
7|23|7|18|NULL
7|24|1|18|NULL
8|1|2|18|NULL
8|2|9|18|NULL
8|3|3|18|NULL
8|4|3|18|NULL
8|5|3|18|NULL
8|8|5|18|NULL
8|9|1|18|NULL
8|10|1|18|NULL
8|11|5|18|NULL
8|12|1|18|NULL
8|13|4|18|NULL
8|14|1|18|NULL
8|17|5|18|NULL
9|2|2|18|NULL
9|3|4|18|NULL
9|4|4|18|NULL
9|5|3|18|NULL
9|6|5|18|NULL
9|7|2|18|NULL
9|8|2|18|NULL
9|9|2|18|NULL
9|10|1|18|NULL
9|11|5|18|NULL
9|12|4|18|NULL
9|13|1|18|NULL
9|14|1|18|NULL
9|15|2|18|NULL
9|16|1|18|NULL
10|1|3|18|NULL
10|2|3|18|NULL
10|3|3|18|NULL
10|4|3|18|NULL
10|5|4|18|NULL
10|6|7|18|NULL
10|7|4|18|NULL
10|8|2|18|NULL
10|9|3|18|NULL
10|10|3|18|NULL
10|11|6|18|NULL
10|12|2|18|NULL
10|13|5|18|NULL
10|14|3|18|NULL
10|15|5|18|NULL
10|16|2|18|NULL
10|17|5|18|NULL
10|18|1|18|NULL
10|19|10|18|NULL
11|1|2|18|NULL
11|2|5|18|NULL
11|3|3|18|NULL
11|4|3|18|NULL
11|5|1|18|NULL
11|6|2|18|NULL
11|7|3|18|NULL
11|8|4|18|NULL
11|9|1|18|NULL
11|10|5|18|NULL
11|11|4|18|NULL
11|12|6|18|NULL
11|13|8|18|NULL
11|15|6|18|NULL
11|16|7|18|NULL
11|17|2|18|NULL
11|18|1|18|NULL
11|19|6|18|NULL
11|20|3|18|NULL
11|21|6|18|NULL
11|22|5|18|NULL
12|1|6|18|NULL
12|2|1|18|NULL
12|3|4|18|NULL
12|4|1|18|NULL
12|5|1|18|NULL
12|6|4|18|NULL
12|7|5|18|NULL
12|8|3|18|NULL
12|9|7|18|NULL
12|10|2|18|NULL
12|11|1|18|NULL
12|12|4|18|NULL
12|13|5|18|NULL
12|14|10|18|NULL
12|15|5|18|NULL
12|16|1|18|NULL
12|17|3|18|NULL
12|18|4|18|NULL
12|19|5|18|NULL
12|20|5|18|NULL
12|21|7|18|NULL
12|22|3|18|NULL
13|1|1|18|NULL
13|2|5|18|NULL
13|3|3|18|NULL
13|4|7|18|NULL
13|5|5|18|NULL
13|6|7|18|NULL
13|7|7|18|NULL
13|10|5|18|NULL
13|11|4|18|NULL
13|12|5|18|NULL
13|13|8|18|NULL
13|14|11|18|NULL
13|16|13|18|NULL
13|17|10|18|NULL
13|18|7|18|NULL
13|19|9|18|NULL
13|22|5|18|NULL
13|24|5|18|NULL
13|25|6|18|NULL
13|26|11|18|NULL
13|29|7|18|NULL
14|1|7|18|NULL
14|4|8|18|NULL
14|5|8|18|NULL
14|6|4|18|NULL
14|7|5|18|NULL
14|11|4|18|NULL
14|13|6|18|NULL
14|21|3|18|NULL
14|22|7|18|NULL
14|31|7|18|NULL
15|1|11|18|NULL
15|2|3|18|NULL
15|3|6|18|NULL
15|4|5|18|NULL
15|5|3|18|NULL
15|6|5|18|NULL
15|7|1|18|NULL
15|8|3|18|NULL
15|10|4|18|NULL
15|11|6|18|NULL
15|12|1|18|NULL
15|13|3|18|NULL
15|14|11|18|NULL
15|15|5|18|NULL
15|16|3|18|NULL
15|17|8|18|NULL
15|18|13|18|NULL
15|20|2|18|NULL
15|21|13|18|NULL
4|27|6|18|NULL
8|18|3|18|NULL
13|23|12|18|NULL
4|8|12|18|NULL
6|21|12|18|NULL
7|21|14|18|NULL
14|8|11|18|NULL
14|9|16|18|NULL
14|23|14|18|NULL
7|18|13|18|NULL
1|2|22|18|NULL
1|7|13|19|NULL
1|9|13|19|NULL
1|13|1|19|NULL
1|14|2|19|NULL
1|15|3|19|NULL
1|16|7|19|NULL
1|22|5|19|NULL
1|24|5|19|NULL
1|27|8|19|NULL
1|28|11|19|NULL
1|29|7|19|NULL
2|1|2|19|NULL
2|2|2|19|NULL
3|1|10|19|NULL
3|9|10|19|NULL
3|21|10|19|NULL
3|26|6|19|NULL
3|27|4|19|NULL
4|1|3|19|NULL
4|3|6|19|NULL
4|4|5|19|NULL
4|5|8|19|NULL
4|6|4|19|NULL
4|7|6|19|NULL
4|8|6|19|NULL
4|9|3|19|NULL
4|11|5|19|NULL
4|12|5|19|NULL
4|13|3|19|NULL
4|15|6|19|NULL
4|16|7|19|NULL
4|19|8|19|NULL
4|20|5|19|NULL
4|21|4|19|NULL
4|22|6|19|NULL
4|23|2|19|NULL
5|1|10|19|NULL
5|10|3|19|NULL
5|11|8|19|NULL
5|16|10|19|NULL
5|17|7|19|NULL
5|18|10|19|NULL
5|19|8|19|NULL
5|20|6|19|NULL
5|21|10|19|NULL
6|1|6|19|NULL
6|2|1|19|NULL
6|3|8|19|NULL
6|4|7|19|NULL
6|5|10|19|NULL
6|8|7|19|NULL
6|11|9|19|NULL
6|12|7|19|NULL
6|15|10|19|NULL
6|16|7|19|NULL
6|21|11|19|NULL
7|1|5|19|NULL
7|2|9|19|NULL
7|3|5|19|NULL
7|4|8|19|NULL
7|5|5|19|NULL
7|7|8|19|NULL
7|12|6|19|NULL
7|13|6|19|NULL
7|14|4|19|NULL
7|15|2|19|NULL
7|16|3|19|NULL
7|18|3|19|NULL
7|20|4|19|NULL
7|21|6|19|NULL
7|22|3|19|NULL
7|23|8|19|NULL
7|24|1|19|NULL
8|2|10|19|NULL
8|3|3|19|NULL
8|4|1|19|NULL
8|5|3|19|NULL
8|8|6|19|NULL
8|9|1|19|NULL
8|10|1|19|NULL
8|11|2|19|NULL
8|12|6|19|NULL
8|13|4|19|NULL
8|14|1|19|NULL
8|17|5|19|NULL
9|1|2|19|NULL
9|2|10|19|NULL
9|3|4|19|NULL
9|4|3|19|NULL
9|5|3|19|NULL
9|6|6|19|NULL
9|7|2|19|NULL
9|8|2|19|NULL
9|9|6|19|NULL
9|10|3|19|NULL
9|11|5|19|NULL
9|12|5|19|NULL
9|13|1|19|NULL
9|14|2|19|NULL
9|15|2|19|NULL
9|16|1|19|NULL
10|1|3|19|NULL
10|2|3|19|NULL
10|3|3|19|NULL
10|4|3|19|NULL
10|5|3|19|NULL
10|6|7|19|NULL
10|7|5|19|NULL
10|8|4|19|NULL
10|9|2|19|NULL
10|10|3|19|NULL
10|11|6|19|NULL
10|12|10|19|NULL
10|13|5|19|NULL
10|14|3|19|NULL
10|15|5|19|NULL
10|16|2|19|NULL
10|17|5|19|NULL
10|18|1|19|NULL
10|19|10|19|NULL
11|1|3|19|NULL
11|2|5|19|NULL
11|3|4|19|NULL
11|4|1|19|NULL
11|5|1|19|NULL
11|6|2|19|NULL
11|7|3|19|NULL
11|8|5|19|NULL
11|9|1|19|NULL
11|10|6|19|NULL
11|11|3|19|NULL
11|12|6|19|NULL
11|13|7|19|NULL
11|15|6|19|NULL
11|16|5|19|NULL
11|17|2|19|NULL
11|19|7|19|NULL
11|20|3|19|NULL
11|21|6|19|NULL
11|22|5|19|NULL
12|1|6|19|NULL
12|2|1|19|NULL
12|3|4|19|NULL
12|4|2|19|NULL
12|5|1|19|NULL
12|6|4|19|NULL
12|7|5|19|NULL
12|8|3|19|NULL
12|9|7|19|NULL
12|10|1|19|NULL
12|11|3|19|NULL
12|12|4|19|NULL
12|14|10|19|NULL
12|16|1|19|NULL
12|17|3|19|NULL
12|18|4|19|NULL
12|19|5|19|NULL
12|20|5|19|NULL
12|21|7|19|NULL
12|22|3|19|NULL
13|1|11|19|NULL
13|2|5|19|NULL
13|3|5|19|NULL
13|4|7|19|NULL
13|5|6|19|NULL
13|6|7|19|NULL
13|7|6|19|NULL
13|11|5|19|NULL
13|12|5|19|NULL
13|18|7|19|NULL
13|19|10|19|NULL
13|22|5|19|NULL
13|24|4|19|NULL
13|25|7|19|NULL
13|26|9|19|NULL
13|29|7|19|NULL
14|1|6|19|NULL
14|4|6|19|NULL
14|5|8|19|NULL
14|6|7|19|NULL
14|7|5|19|NULL
14|9|11|19|NULL
14|11|4|19|NULL
14|13|6|19|NULL
14|21|2|19|NULL
14|22|6|19|NULL
14|23|10|19|NULL
14|31|7|19|NULL
15|1|10|19|NULL
15|2|2|19|NULL
15|3|6|19|NULL
15|4|6|19|NULL
15|5|3|19|NULL
15|6|4|19|NULL
15|7|1|19|NULL
15|8|3|19|NULL
15|10|6|19|NULL
15|11|6|19|NULL
15|12|1|19|NULL
15|13|2|19|NULL
15|14|10|19|NULL
15|15|5|19|NULL
15|16|8|19|NULL
15|17|8|19|NULL
15|18|10|19|NULL
15|20|3|19|NULL
15|21|13|19|NULL
4|27|7|19|NULL
8|18|4|19|NULL
1|8|11|19|NULL
6|14|12|19|NULL
12|13|11|19|NULL
12|15|16|19|NULL
13|10|15|19|NULL
14|8|11|19|NULL
1|2|22|19|NULL
1|7|13|20|NULL
1|9|13|20|NULL
1|13|1|20|NULL
1|14|1|20|NULL
1|15|3|20|NULL
1|16|8|20|NULL
1|22|4|20|NULL
1|24|3|20|NULL
1|27|8|20|NULL
1|28|10|20|NULL
1|29|8|20|NULL
2|2|1|20|NULL
3|1|11|20|NULL
3|21|10|20|NULL
3|26|7|20|NULL
3|27|4|20|NULL
4|3|5|20|NULL
4|4|6|20|NULL
4|5|8|20|NULL
4|6|4|20|NULL
4|7|6|20|NULL
4|8|6|20|NULL
4|9|3|20|NULL
4|10|5|20|NULL
4|11|5|20|NULL
4|12|2|20|NULL
4|13|4|20|NULL
4|15|8|20|NULL
4|16|2|20|NULL
4|17|7|20|NULL
4|19|8|20|NULL
4|20|5|20|NULL
4|21|4|20|NULL
4|22|5|20|NULL
4|23|8|20|NULL
5|11|8|20|NULL
5|16|10|20|NULL
5|17|7|20|NULL
5|18|9|20|NULL
5|19|9|20|NULL
5|20|5|20|NULL
5|21|10|20|NULL
5|22|7|20|NULL
6|1|7|20|NULL
6|2|1|20|NULL
6|3|9|20|NULL
6|4|6|20|NULL
6|5|10|20|NULL
6|7|6|20|NULL
6|8|7|20|NULL
6|11|9|20|NULL
6|12|6|20|NULL
6|15|7|20|NULL
6|16|11|20|NULL
6|21|11|20|NULL
7|1|5|20|NULL
7|2|9|20|NULL
7|3|5|20|NULL
7|4|9|20|NULL
7|5|3|20|NULL
7|7|8|20|NULL
7|12|6|20|NULL
7|13|6|20|NULL
7|14|4|20|NULL
7|15|2|20|NULL
7|16|3|20|NULL
7|18|3|20|NULL
7|20|2|20|NULL
7|21|6|20|NULL
7|23|8|20|NULL
7|24|7|20|NULL
8|2|10|20|NULL
8|4|1|20|NULL
8|5|3|20|NULL
8|6|5|20|NULL
8|8|6|20|NULL
8|9|6|20|NULL
8|10|1|20|NULL
8|12|6|20|NULL
8|13|4|20|NULL
8|14|2|20|NULL
9|1|1|20|NULL
9|2|10|20|NULL
9|3|4|20|NULL
9|4|3|20|NULL
9|5|9|20|NULL
9|6|6|20|NULL
9|7|1|20|NULL
9|8|2|20|NULL
9|9|6|20|NULL
9|10|3|20|NULL
9|11|5|20|NULL
9|12|5|20|NULL
9|13|1|20|NULL
9|15|2|20|NULL
9|16|1|20|NULL
10|1|3|20|NULL
10|2|3|20|NULL
10|3|3|20|NULL
10|4|3|20|NULL
10|5|3|20|NULL
10|6|6|20|NULL
10|7|5|20|NULL
10|8|4|20|NULL
10|9|2|20|NULL
10|10|3|20|NULL
10|11|5|20|NULL
10|12|10|20|NULL
10|13|5|20|NULL
10|14|3|20|NULL
10|15|5|20|NULL
10|16|5|20|NULL
10|17|6|20|NULL
10|18|1|20|NULL
11|1|3|20|NULL
11|2|5|20|NULL
11|3|4|20|NULL
11|4|1|20|NULL
11|5|2|20|NULL
11|6|2|20|NULL
11|7|3|20|NULL
11|8|5|20|NULL
11|9|1|20|NULL
11|11|3|20|NULL
11|12|6|20|NULL
11|13|6|20|NULL
11|14|4|20|NULL
11|15|6|20|NULL
11|16|6|20|NULL
11|17|2|20|NULL
11|18|4|20|NULL
11|19|7|20|NULL
11|20|3|20|NULL
11|21|7|20|NULL
11|22|6|20|NULL
12|1|6|20|NULL
12|2|4|20|NULL
12|3|4|20|NULL
12|4|4|20|NULL
12|5|1|20|NULL
12|6|4|20|NULL
12|7|4|20|NULL
12|8|3|20|NULL
12|9|7|20|NULL
12|10|1|20|NULL
12|11|3|20|NULL
12|12|4|20|NULL
12|14|10|20|NULL
12|16|1|20|NULL
12|17|3|20|NULL
12|18|4|20|NULL
12|19|5|20|NULL
12|21|7|20|NULL
12|22|3|20|NULL
13|1|11|20|NULL
13|2|4|20|NULL
13|3|1|20|NULL
13|4|8|20|NULL
13|5|6|20|NULL
13|6|8|20|NULL
13|7|5|20|NULL
13|10|4|20|NULL
13|11|3|20|NULL
13|12|5|20|NULL
13|18|3|20|NULL
13|19|11|20|NULL
13|22|5|20|NULL
13|24|5|20|NULL
13|25|6|20|NULL
13|26|8|20|NULL
13|29|6|20|NULL
14|1|6|20|NULL
14|5|7|20|NULL
14|6|6|20|NULL
14|7|6|20|NULL
14|9|9|20|NULL
14|11|13|20|NULL
14|13|6|20|NULL
14|21|2|20|NULL
14|22|6|20|NULL
14|31|7|20|NULL
15|1|9|20|NULL
15|2|2|20|NULL
15|3|4|20|NULL
15|4|7|20|NULL
15|5|7|20|NULL
15|6|3|20|NULL
15|7|1|20|NULL
15|8|4|20|NULL
15|9|2|20|NULL
15|10|5|20|NULL
15|12|2|20|NULL
15|13|2|20|NULL
15|14|10|20|NULL
15|15|5|20|NULL
15|16|8|20|NULL
15|17|9|20|NULL
15|20|6|20|NULL
8|18|4|20|NULL
1|8|11|20|NULL
10|19|13|20|NULL
11|10|11|20|NULL
12|13|9|20|NULL
12|15|15|20|NULL
12|20|10|20|NULL
14|8|15|20|NULL
14|23|12|20|NULL
1|2|22|20|NULL
1|7|13|21|NULL
1|9|13|21|NULL
1|12|11|21|NULL
1|13|1|21|NULL
1|14|1|21|NULL
1|15|3|21|NULL
1|16|9|21|NULL
1|22|7|21|NULL
1|25|11|21|NULL
1|27|8|21|NULL
1|28|9|21|NULL
2|1|2|21|NULL
2|2|3|21|NULL
3|9|10|21|NULL
3|26|7|21|NULL
3|27|4|21|NULL
4|2|10|21|NULL
4|3|5|21|NULL
4|4|6|21|NULL
4|5|7|21|NULL
4|6|4|21|NULL
4|7|5|21|NULL
4|8|7|21|NULL
4|9|2|21|NULL
4|10|1|21|NULL
4|11|5|21|NULL
4|13|8|21|NULL
4|15|8|21|NULL
4|16|8|21|NULL
4|20|10|21|NULL
4|22|5|21|NULL
4|23|8|21|NULL
5|16|11|21|NULL
5|17|6|21|NULL
5|18|8|21|NULL
5|19|6|21|NULL
5|20|5|21|NULL
5|21|10|21|NULL
6|1|9|21|NULL
6|2|1|21|NULL
6|4|6|21|NULL
6|5|11|21|NULL
6|12|5|21|NULL
6|16|11|21|NULL
6|21|11|21|NULL
7|1|6|21|NULL
7|2|9|21|NULL
7|3|5|21|NULL
7|4|9|21|NULL
7|5|2|21|NULL
7|7|11|21|NULL
7|12|6|21|NULL
7|13|7|21|NULL
7|14|4|21|NULL
7|15|2|21|NULL
7|16|3|21|NULL
7|20|5|21|NULL
7|21|3|21|NULL
7|23|9|21|NULL
7|24|7|21|NULL
8|1|2|21|NULL
8|2|9|21|NULL
8|3|3|21|NULL
8|4|1|21|NULL
8|5|3|21|NULL
8|6|5|21|NULL
8|8|6|21|NULL
8|9|5|21|NULL
8|10|1|21|NULL
8|12|6|21|NULL
8|13|4|21|NULL
8|14|2|21|NULL
9|2|10|21|NULL
9|3|3|21|NULL
9|4|2|21|NULL
9|5|9|21|NULL
9|6|6|21|NULL
9|7|3|21|NULL
9|8|3|21|NULL
9|9|6|21|NULL
9|10|3|21|NULL
9|11|4|21|NULL
9|12|5|21|NULL
9|13|1|21|NULL
9|14|2|21|NULL
9|15|2|21|NULL
9|16|1|21|NULL
10|1|3|21|NULL
10|2|3|21|NULL
10|3|3|21|NULL
10|4|3|21|NULL
10|5|3|21|NULL
10|6|6|21|NULL
10|7|4|21|NULL
10|8|4|21|NULL
10|9|2|21|NULL
10|10|3|21|NULL
10|11|4|21|NULL
10|12|9|21|NULL
10|13|5|21|NULL
10|14|4|21|NULL
10|15|5|21|NULL
10|16|5|21|NULL
10|17|6|21|NULL
10|18|1|21|NULL
10|19|9|21|NULL
11|1|3|21|NULL
11|2|1|21|NULL
11|3|1|21|NULL
11|4|1|21|NULL
11|5|2|21|NULL
11|6|3|21|NULL
11|7|3|21|NULL
11|8|5|21|NULL
11|9|1|21|NULL
11|11|2|21|NULL
11|12|7|21|NULL
11|13|10|21|NULL
11|14|4|21|NULL
11|15|6|21|NULL
11|16|7|21|NULL
11|17|2|21|NULL
11|18|4|21|NULL
11|19|7|21|NULL
11|20|3|21|NULL
11|21|7|21|NULL
11|22|3|21|NULL
12|1|6|21|NULL
12|2|4|21|NULL
12|3|5|21|NULL
12|4|4|21|NULL
12|5|1|21|NULL
12|6|3|21|NULL
12|7|3|21|NULL
12|8|3|21|NULL
12|9|7|21|NULL
12|11|6|21|NULL
12|12|4|21|NULL
12|15|1|21|NULL
12|16|1|21|NULL
12|17|3|21|NULL
12|18|4|21|NULL
12|19|5|21|NULL
12|20|3|21|NULL
12|21|6|21|NULL
12|22|3|21|NULL
13|1|10|21|NULL
13|2|4|21|NULL
13|3|1|21|NULL
13|4|8|21|NULL
13|6|8|21|NULL
13|7|5|21|NULL
13|10|5|21|NULL
13|11|1|21|NULL
13|12|5|21|NULL
13|13|7|21|NULL
13|18|7|21|NULL
13|19|12|21|NULL
13|22|1|21|NULL
13|24|5|21|NULL
13|25|8|21|NULL
13|26|7|21|NULL
13|29|6|21|NULL
14|1|7|21|NULL
14|4|9|21|NULL
14|5|7|21|NULL
14|7|7|21|NULL
14|8|9|21|NULL
14|9|13|21|NULL
14|10|2|21|NULL
14|11|14|21|NULL
14|13|6|21|NULL
14|21|1|21|NULL
14|22|5|21|NULL
14|31|7|21|NULL
15|1|8|21|NULL
15|2|1|21|NULL
15|3|4|21|NULL
15|4|7|21|NULL
15|5|7|21|NULL
15|6|2|21|NULL
15|7|4|21|NULL
15|8|4|21|NULL
15|9|2|21|NULL
15|10|4|21|NULL
15|12|2|21|NULL
15|13|2|21|NULL
15|14|7|21|NULL
15|15|2|21|NULL
15|16|8|21|NULL
15|17|6|21|NULL
15|20|7|21|NULL
8|18|4|21|NULL
12|14|12|21|NULL
