muestra|Comuna|Fraccion|Radio|Manzana|relevamiento
10039|7|6|7|10|Listado
10017|7|7|7|10|Locales
10046|7|7|7|10|Locales
10017|7|8|6|10|Listado
10039|7|8|6|10|Listado
10017|7|9|6|10|Locales
10046|7|9|6|10|Listado
10017|7|10|10|10|Listado
10046|7|10|10|10|Listado
10030|7|11|5|10|Listado
10011|7|12|5|10|Listado
10046|7|12|5|10|Locales
10030|7|13|5|10|Locales
10020|7|14|3|10|Locales
10020|7|15|2|10|Locales
10017|7|16|2|10|Listado
10047|7|16|2|10|Locales
10025|7|18|8|10|Locales
10013|7|20|2|10|Locales
10046|7|20|2|10|Listado
10017|7|21|3|10|Locales
10047|7|21|3|10|Locales
10013|7|22|8|10|Locales
10047|7|22|8|10|Listado
10017|7|23|1|10|Listado
10047|7|23|1|10|Locales
10017|7|24|4|10|Locales
10049|7|24|4|10|Listado
10024|8|1|2|10|Locales
10024|8|2|7|10|Listado
10017|8|3|2|10|Locales
10039|8|3|2|10|Locales
10030|8|4|4|10|Locales
10030|8|5|1|10|Locales
10017|8|8|5|10|Listado
10049|8|8|5|10|Locales
10017|8|9|3|10|Listado
10046|8|9|3|10|Listado
10024|8|10|1|10|Locales
10024|8|12|3|10|Listado
10024|8|14|3|10|Listado
10024|8|16|7|10|Listado
10018|8|17|4|10|Listado
10028|9|2|2|10|Locales
10017|9|3|6|10|Listado
10039|9|3|6|10|Locales
10017|9|4|4|10|Locales
10041|9|4|4|10|Listado
10017|9|5|3|10|Locales
10039|9|5|3|10|Locales
10017|9|6|5|10|Locales
10043|9|6|5|10|Listado
10024|9|7|1|10|Locales
10050|9|7|1|10|Listado
10017|9|8|1|10|Listado
10043|9|8|1|10|Locales
10030|9|9|3|10|Locales
10028|9|10|4|10|Locales
10011|9|11|3|10|Listado
10043|9|11|3|10|Listado
10024|9|13|3|10|Listado
10050|9|13|3|10|Listado
10017|9|14|1|10|Listado
10043|9|14|1|10|Locales
10010|9|15|1|10|Listado
10043|9|15|1|10|Listado
10017|9|16|4|10|Locales
10035|9|16|4|10|Locales
10017|10|1|2|10|Listado
10043|10|1|2|10|Listado
10024|10|3|1|10|Listado
10050|10|3|1|10|Listado
10024|10|4|2|10|Locales
10050|10|4|2|10|Locales
10017|10|5|3|10|Listado
10043|10|5|3|10|Locales
10028|10|6|3|10|Locales
10024|10|7|3|10|Locales
10050|10|7|3|10|Locales
10024|10|8|3|10|Locales
10050|10|8|3|10|Locales
10030|10|9|5|10|Locales
10030|10|10|2|10|Locales
10017|10|11|3|10|Locales
10043|10|11|3|10|Locales
10017|10|12|6|10|Listado
10043|10|12|6|10|Locales
10027|10|13|3|10|Locales
10034|10|13|3|10|Listado
10013|10|14|1|10|Listado
10034|10|14|1|10|Listado
10028|10|15|2|10|Listado
10017|10|16|2|10|Locales
10043|10|16|2|10|Locales
10027|10|17|3|10|Locales
10017|10|18|9|10|Listado
10039|10|18|9|10|Locales
10017|10|19|1|10|Locales
10039|10|19|1|10|Locales
10027|11|1|3|10|Locales
10010|11|2|1|10|Locales
10043|11|2|1|10|Listado
10024|11|3|1|10|Locales
10050|11|3|1|10|Locales
10017|11|4|4|10|Listado
10043|11|4|4|10|Listado
10017|11|5|2|10|Locales
10043|11|5|2|10|Locales
10009|11|6|3|10|Listado
10043|11|6|3|10|Listado
10024|11|7|2|10|Locales
10050|11|7|2|10|Listado
10017|11|8|2|10|Locales
10043|11|8|2|10|Listado
10017|11|9|7|10|Locales
10043|11|9|7|10|Locales
10030|11|10|6|10|Locales
10024|11|11|3|10|Locales
10050|11|11|3|10|Locales
10017|11|12|3|10|Listado
10043|11|12|3|10|Locales
10013|11|13|3|10|Listado
10043|11|13|3|10|Locales
10024|11|14|3|10|Listado
10050|11|14|3|10|Locales
10024|11|15|5|10|Listado
10050|11|15|5|10|Locales
10017|11|16|2|10|Locales
10043|11|16|2|10|Listado
10017|11|17|3|10|Locales
10043|11|17|3|10|Listado
10017|11|18|5|10|Locales
10043|11|18|5|10|Locales
10024|11|19|4|10|Listado
10050|11|19|4|10|Locales
10030|11|20|5|10|Locales
10017|11|21|4|10|Locales
10043|11|21|4|10|Listado
10017|11|22|1|10|Listado
10043|11|22|1|10|Listado
10024|12|1|5|10|Listado
10050|12|1|5|10|Locales
10017|12|2|1|10|Listado
10043|12|2|1|10|Locales
10030|12|3|3|10|Locales
10013|12|5|6|10|Locales
10043|12|5|6|10|Locales
10024|12|6|3|10|Listado
10050|12|6|3|10|Listado
10010|12|7|2|10|Locales
10043|12|7|2|10|Locales
10027|12|9|5|10|Listado
10017|12|10|4|10|Listado
10039|12|10|4|10|Locales
10026|12|11|9|10|Listado
10017|12|12|6|10|Listado
10035|12|12|6|10|Locales
10017|12|13|2|10|Listado
10035|12|13|2|10|Locales
10017|12|14|6|10|Locales
10039|12|14|6|10|Locales
10017|12|15|1|10|Listado
10046|12|15|1|10|Listado
10050|12|17|1|10|Listado
10024|12|17|1|10|Listado
10027|12|18|6|10|Locales
10012|12|19|7|10|Locales
10046|12|19|7|10|Locales
10024|12|20|1|10|Locales
10050|12|20|1|10|Locales
10024|12|21|4|10|Listado
10050|12|21|4|10|Listado
10024|12|22|2|10|Listado
10050|12|22|2|10|Listado
10017|13|2|5|10|Locales
10039|13|2|5|10|Listado
10017|13|3|2|10|Listado
10048|13|3|2|10|Listado
10017|13|4|4|10|Listado
10046|13|4|4|10|Locales
10017|13|5|4|10|Listado
10046|13|5|4|10|Listado
10028|13|6|3|10|Locales
10017|13|7|6|10|Locales
10046|13|7|6|10|Listado
10017|13|8|10|10|Locales
10046|13|8|10|10|Listado
10046|13|9|5|10|Locales
10017|13|9|5|10|Listado
10017|13|10|1|10|Listado
10046|13|10|1|10|Locales
10017|13|11|1|10|Listado
10046|13|11|1|10|Locales
10017|13|12|4|10|Listado
10046|13|12|4|10|Listado
10024|13|13|4|10|Listado
10050|13|13|4|10|Locales
10013|13|14|6|10|Locales
10046|13|14|6|10|Locales
10017|13|15|8|10|Locales
10039|13|15|8|10|Listado
10017|13|16|7|10|Locales
10046|13|16|7|10|Locales
10017|13|17|2|10|Locales
10039|13|17|2|10|Locales
10024|13|18|4|10|Listado
10050|13|18|4|10|Listado
10026|13|20|7|10|Listado
10030|13|20|7|10|Listado
10017|13|21|1|10|Listado
10046|13|21|1|10|Locales
10026|13|22|9|10|Locales
10017|13|23|6|10|Listado
10046|13|23|6|10|Listado
10017|13|24|3|10|Listado
10035|13|24|3|10|Locales
10017|13|25|4|10|Listado
10046|13|25|4|10|Locales
10024|13|26|5|10|Locales
10050|13|26|5|10|Locales
10017|13|27|7|10|Locales
10034|13|27|7|10|Listado
10017|13|28|3|10|Listado
10046|13|28|3|10|Listado
10024|13|29|4|10|Listado
10050|13|29|4|10|Locales
10017|14|1|8|10|Locales
10039|14|1|8|10|Locales
10017|14|2|8|10|Locales
10046|14|2|8|10|Locales
10009|14|3|2|10|Locales
10046|14|3|2|10|Listado
10024|14|4|5|10|Locales
10050|14|4|5|10|Listado
10017|14|5|5|10|Locales
10046|14|5|5|10|Locales
10026|14|6|4|10|Locales
10030|14|6|4|10|Listado
10017|14|7|3|10|Listado
10046|14|7|3|10|Listado
10017|14|9|7|10|Listado
10046|14|9|7|10|Locales
10017|14|11|1|10|Listado
10039|14|11|1|10|Listado
10024|14|12|2|10|Locales
10050|14|12|2|10|Locales
10024|14|13|4|10|Listado
10050|14|13|4|10|Locales
10024|14|14|1|10|Listado
10050|14|14|1|10|Listado
10017|14|16|2|10|Locales
10046|14|16|2|10|Listado
10024|14|17|7|10|Listado
10050|14|17|7|10|Listado
10013|14|18|7|10|Listado
10046|14|18|7|10|Locales
10017|14|21|6|10|Locales
10046|14|21|6|10|Listado
10024|14|22|4|10|Locales
10050|14|22|4|10|Locales
10013|14|23|6|10|Listado
10046|14|23|6|10|Listado
10030|14|24|7|10|Listado
10024|14|25|7|10|Locales
10050|14|25|7|10|Listado
10026|14|28|6|10|Listado
10017|14|29|7|10|Listado
10035|14|29|7|10|Listado
10017|14|30|9|10|Listado
10046|14|30|9|10|Locales
10009|14|31|4|10|Listado
10046|14|31|4|10|Locales
10026|15|1|8|10|Locales
10030|15|1|8|10|Listado
10012|15|2|5|10|Listado
10046|15|2|5|10|Listado
10017|15|3|5|10|Locales
10046|15|3|5|10|Listado
10017|15|4|3|10|Listado
10046|15|4|3|10|Listado
10017|15|5|2|10|Locales
10046|15|5|2|10|Locales
10026|15|6|2|10|Listado
10030|15|6|2|10|Locales
10017|15|7|1|10|Locales
10049|15|7|1|10|Listado
10017|15|8|2|10|Locales
10046|15|8|2|10|Locales
10028|15|9|3|10|Listado
10017|15|10|10|10|Locales
10046|15|10|10|10|Locales
10026|15|11|3|10|Locales
10030|15|11|3|10|Locales
10017|15|12|1|10|Listado
10035|15|12|1|10|Listado
10024|15|13|1|10|Locales
10050|15|13|1|10|Locales
10024|15|14|8|10|Listado
10034|15|14|8|10|Locales
10017|15|15|5|10|Locales
10046|15|15|5|10|Locales
10024|15|16|4|10|Locales
10050|15|16|4|10|Listado
10017|15|17|3|10|Listado
10046|15|17|3|10|Locales
10024|15|18|7|10|Listado
10050|15|18|7|10|Locales
10017|15|19|5|10|Listado
10046|15|19|5|10|Listado
10024|15|20|11|10|Locales
10050|15|20|11|10|Listado
10030|15|21|6|10|Listado
10018|4|27|4|10|Listado
10029|8|18|5|10|Locales
10040|8|18|5|10|Listado
10036|2|20|9|10|Locales
10017|1|8|11|10|Listado
10047|1|8|11|10|Listado
10017|6|4|12|10|Listado
10038|6|4|12|10|Locales
10017|12|8|12|10|Listado
10043|12|8|12|10|Listado
10017|12|16|20|10|Locales
10046|12|16|20|10|Locales
10017|13|1|15|10|Locales
10049|13|1|15|10|Locales
10026|1|2|21|10|Locales
10026|1|3|1|11|Listado
10017|1|4|4|11|Listado
10047|1|4|4|11|Listado
10030|1|5|4|11|Listado
10047|1|5|4|11|Locales
10017|1|6|10|11|Locales
10049|1|6|10|11|Listado
10017|1|7|13|11|Listado
10047|1|7|13|11|Listado
10014|1|9|10|11|Listado
10047|1|9|10|11|Listado
10024|1|10|11|11|Locales
10017|1|11|10|11|Listado
10039|1|11|10|11|Listado
10014|1|12|12|11|Listado
10032|1|12|12|11|Listado
10014|1|13|1|11|Listado
10049|1|13|1|11|Locales
10017|1|15|1|11|Locales
10047|1|15|1|11|Listado
10017|1|16|3|11|Locales
10039|1|16|3|11|Listado
10017|1|17|5|11|Locales
10047|1|17|5|11|Listado
10024|1|18|7|11|Listado
10024|1|20|10|11|Listado
10028|1|21|4|11|Listado
10017|1|23|8|11|Locales
10047|1|23|8|11|Locales
10017|1|24|3|11|Listado
10039|1|24|3|11|Locales
10024|1|25|7|11|Listado
10017|1|26|9|11|Locales
10047|1|26|9|11|Listado
10027|1|28|6|11|Locales
10024|1|29|4|11|Listado
10014|2|3|6|11|Listado
10042|2|3|6|11|Listado
10024|2|4|5|11|Listado
10049|2|4|5|11|Locales
10024|2|6|10|11|Listado
10049|2|6|10|11|Listado
10009|2|7|9|11|Listado
10042|2|7|9|11|Listado
10024|2|9|7|11|Locales
10049|2|9|7|11|Locales
10017|2|14|9|11|Listado
10039|2|14|9|11|Listado
10028|2|18|8|11|Listado
10030|2|19|8|11|Locales
10027|2|25|7|11|Locales
10030|3|1|7|11|Listado
10017|3|2|9|11|Listado
10041|3|2|9|11|Locales
10017|3|3|8|11|Listado
10041|3|3|8|11|Listado
10017|3|4|8|11|Locales
10041|3|4|8|11|Locales
10017|3|8|9|11|Locales
10037|3|8|9|11|Locales
10041|3|8|9|11|Listado
10024|3|9|8|11|Locales
10049|3|9|8|11|Listado
10017|3|10|1|11|Locales
10037|3|10|1|11|Locales
10041|3|10|1|11|Listado
10017|3|12|10|11|Listado
10037|3|12|10|11|Locales
10030|3|13|11|11|Locales
10036|3|14|9|11|Locales
10024|3|15|3|11|Locales
10049|3|15|3|11|Listado
10017|3|16|9|11|Locales
10037|3|16|9|11|Locales
10030|3|17|7|11|Locales
10024|3|18|10|11|Locales
10049|3|18|10|11|Listado
10024|3|19|8|11|Listado
10049|3|19|8|11|Listado
10024|3|20|10|11|Listado
10049|3|20|10|11|Locales
10017|3|21|7|11|Listado
10037|3|21|7|11|Listado
10019|3|23|8|11|Listado
10049|3|23|8|11|Locales
10017|3|24|5|11|Listado
10037|3|24|5|11|Locales
10019|3|26|4|11|Locales
10049|3|26|4|11|Listado
10017|4|1|2|11|Listado
10045|4|1|2|11|Listado
10017|4|3|8|11|Locales
10045|4|3|8|11|Locales
10024|4|5|1|11|Locales
10024|4|6|8|11|Locales
10024|4|7|12|11|Locales
10019|4|8|3|11|Listado
10028|4|9|4|11|Listado
10017|4|11|2|11|Listado
10045|4|11|2|11|Locales
10017|4|12|4|11|Locales
10045|4|12|4|11|Listado
10017|4|13|6|11|Listado
10045|4|13|6|11|Listado
10024|4|14|7|11|Locales
10017|4|15|6|11|Locales
10045|4|15|6|11|Locales
10017|4|16|4|11|Locales
10045|4|16|4|11|Listado
10028|4|17|5|11|Locales
10017|4|18|1|11|Listado
10045|4|18|1|11|Locales
10017|4|19|5|11|Locales
10045|4|19|5|11|Locales
10019|4|20|4|11|Locales
10024|4|21|2|11|Listado
10017|4|22|3|11|Locales
10039|4|22|3|11|Listado
10017|4|23|4|11|Listado
10039|4|23|4|11|Locales
10026|5|1|1|11|Locales
10017|5|2|2|11|Listado
10037|5|2|2|11|Locales
10027|5|3|4|11|Locales
10021|5|7|8|11|Locales
10049|5|7|8|11|Locales
10021|5|9|10|11|Locales
10049|5|9|10|11|Locales
10024|5|10|6|11|Listado
10049|5|10|6|11|Locales
10020|5|11|9|11|Locales
10032|5|11|9|11|Locales
10017|5|12|1|11|Locales
10037|5|12|1|11|Listado
10021|5|13|7|11|Locales
10049|5|13|7|11|Locales
10024|5|14|8|11|Listado
10049|5|14|8|11|Locales
10021|5|15|9|11|Listado
10049|5|15|9|11|Listado
10030|5|16|6|11|Listado
10026|5|17|2|11|Listado
10026|5|18|4|11|Locales
10024|5|19|3|11|Locales
10049|5|19|3|11|Locales
10030|5|20|4|11|Locales
10020|5|21|5|11|Listado
10049|5|21|5|11|Listado
10027|5|22|4|11|Locales
10030|6|1|4|11|Listado
10024|6|2|3|11|Locales
10049|6|2|3|11|Locales
10027|6|3|1|11|Locales
10024|6|4|5|11|Listado
10049|6|4|5|11|Locales
10024|6|5|5|11|Locales
10049|6|5|5|11|Listado
10024|6|6|9|11|Locales
10049|6|6|9|11|Listado
10024|6|7|3|11|Locales
10049|6|7|3|11|Locales
10024|6|8|9|11|Locales
10049|6|8|9|11|Locales
10024|6|9|6|11|Locales
10049|6|9|6|11|Listado
10017|6|10|10|11|Locales
10038|6|10|10|11|Listado
10030|6|11|6|11|Listado
10010|6|12|3|11|Locales
10046|6|12|3|11|Listado
10024|6|14|5|11|Listado
10049|6|14|5|11|Listado
10017|6|15|6|11|Listado
10046|6|15|6|11|Locales
10017|6|16|4|11|Locales
10046|6|16|4|11|Locales
10024|6|18|9|11|Locales
10049|6|18|9|11|Listado
10017|6|20|8|11|Listado
10032|6|20|8|11|Locales
10030|6|21|7|11|Listado
10024|7|1|4|11|Locales
10024|7|2|5|11|Locales
10030|7|3|4|11|Listado
10024|7|4|5|11|Locales
10030|7|5|6|11|Listado
10027|7|6|6|11|Locales
10017|7|7|7|11|Listado
10046|7|7|7|11|Locales
10024|7|8|7|11|Listado
10024|7|9|5|11|Locales
10017|7|10|10|11|Locales
10046|7|10|10|11|Locales
10017|7|11|8|11|Locales
10046|7|11|8|11|Locales
10017|7|12|3|11|Locales
10039|7|12|3|11|Listado
10030|7|13|5|11|Listado
10030|7|14|1|11|Listado
10030|7|15|3|11|Listado
10017|7|16|2|11|Listado
10047|7|16|2|11|Listado
10045|7|17|6|11|Listado
10025|7|18|8|11|Listado
10024|7|19|1|11|Listado
10034|7|19|1|11|Locales
10013|7|20|2|11|Locales
10046|7|20|2|11|Locales
10017|7|21|3|11|Listado
10047|7|21|3|11|Listado
10030|7|22|7|11|Locales
10017|7|23|1|11|Listado
10047|7|23|1|11|Locales
10017|7|24|5|11|Locales
10049|7|24|5|11|Listado
10024|8|1|2|11|Listado
10024|8|2|8|11|Locales
10017|8|3|2|11|Listado
10039|8|3|2|11|Locales
10030|8|4|4|11|Locales
10030|8|5|1|11|Listado
10017|8|8|5|11|Listado
10049|8|8|5|11|Locales
10017|8|9|3|11|Listado
10046|8|9|3|11|Listado
10024|8|12|3|11|Listado
10018|8|13|1|11|Locales
10018|8|17|4|11|Locales
10028|9|1|2|11|Locales
10028|9|2|2|11|Locales
10017|9|3|6|11|Listado
10039|9|3|6|11|Listado
10017|9|4|4|11|Listado
10041|9|4|4|11|Listado
10017|9|5|3|11|Listado
10039|9|5|3|11|Locales
10017|9|6|5|11|Listado
10043|9|6|5|11|Listado
10050|9|7|1|11|Locales
10024|9|7|1|11|Locales
10017|9|8|1|11|Locales
10043|9|8|1|11|Locales
10030|9|9|3|11|Locales
10028|9|10|4|11|Listado
10011|9|11|3|11|Locales
10043|9|11|3|11|Listado
10017|9|12|1|11|Listado
10043|9|12|1|11|Listado
10017|9|14|1|11|Locales
10043|9|14|1|11|Listado
10010|9|15|1|11|Listado
10043|9|15|1|11|Locales
10017|9|16|3|11|Listado
10030|9|16|3|11|Locales
10039|9|16|3|11|Listado
10017|10|1|2|11|Listado
10043|10|1|2|11|Locales
10046|10|2|4|11|Listado
10024|10|3|1|11|Listado
10050|10|3|1|11|Locales
10024|10|4|2|11|Listado
10050|10|4|2|11|Listado
10017|10|5|3|11|Locales
10043|10|5|3|11|Locales
10028|10|6|3|11|Listado
10017|10|7|4|11|Listado
10035|10|7|4|11|Locales
10024|10|8|3|11|Locales
10050|10|8|3|11|Locales
10030|10|9|5|11|Listado
10030|10|10|2|11|Locales
10017|10|11|4|11|Listado
10043|10|11|4|11|Locales
10017|10|12|6|11|Listado
10043|10|12|6|11|Locales
10027|10|13|3|11|Listado
10034|10|13|3|11|Listado
10013|10|14|1|11|Locales
10034|10|14|1|11|Listado
10028|10|15|2|11|Locales
10017|10|16|2|11|Listado
10043|10|16|2|11|Locales
10027|10|17|3|11|Locales
10017|10|18|9|11|Locales
10039|10|18|9|11|Listado
10050|10|19|7|11|Locales
10024|10|19|7|11|Listado
10027|11|1|1|11|Locales
10010|11|2|1|11|Listado
10043|11|2|1|11|Listado
10024|11|3|1|11|Listado
10050|11|3|1|11|Locales
10017|11|4|4|11|Locales
10043|11|4|4|11|Listado
10017|11|5|2|11|Locales
10043|11|5|2|11|Locales
10009|11|6|3|11|Listado
10043|11|6|3|11|Listado
10024|11|7|2|11|Listado
10050|11|7|2|11|Listado
10024|11|8|1|11|Listado
10050|11|8|1|11|Locales
10017|11|9|7|11|Listado
10043|11|9|7|11|Listado
10030|11|10|6|11|Locales
10026|11|11|1|11|Locales
10017|11|12|3|11|Listado
10043|11|12|3|11|Listado
10013|11|13|3|11|Listado
10043|11|13|3|11|Locales
10024|11|14|3|11|Locales
10050|11|14|3|11|Locales
10024|11|15|5|11|Listado
10050|11|15|5|11|Listado
10017|11|16|2|11|Listado
10043|11|16|2|11|Listado
10017|11|17|3|11|Listado
10043|11|17|3|11|Locales
10017|11|18|3|11|Locales
10043|11|18|3|11|Listado
10024|11|19|4|11|Locales
10050|11|19|4|11|Listado
10030|11|20|5|11|Listado
10017|11|21|5|11|Listado
10043|11|21|5|11|Locales
10024|11|22|9|11|Locales
10050|11|22|9|11|Listado
10024|12|1|5|11|Locales
10050|12|1|5|11|Listado
10017|12|2|2|11|Listado
10039|12|2|2|11|Listado
10030|12|3|3|11|Locales
10010|12|4|5|11|Locales
10043|12|4|5|11|Locales
10013|12|5|6|11|Listado
10043|12|5|6|11|Listado
10024|12|6|3|11|Listado
10050|12|6|3|11|Locales
10030|12|7|1|11|Listado
10017|12|9|6|11|Listado
10043|12|9|6|11|Locales
10017|12|10|4|11|Locales
10039|12|10|4|11|Locales
10026|12|11|9|11|Listado
10017|12|12|7|11|Listado
10046|12|12|7|11|Locales
10017|12|13|2|11|Locales
10035|12|13|2|11|Listado
10017|12|14|7|11|Listado
10046|12|14|7|11|Locales
10017|12|17|2|11|Locales
10046|12|17|2|11|Listado
10027|12|18|6|11|Listado
10012|12|19|7|11|Locales
10046|12|19|7|11|Locales
10026|12|20|4|11|Listado
10030|12|20|4|11|Listado
10017|12|21|3|11|Locales
10046|12|21|3|11|Listado
10024|12|22|2|11|Listado
10050|12|22|2|11|Locales
10017|13|3|4|11|Locales
10046|13|3|4|11|Locales
10017|13|4|4|11|Listado
10046|13|4|4|11|Locales
10017|13|5|5|11|Locales
10046|13|5|5|11|Locales
10028|13|6|3|11|Listado
10024|13|7|7|11|Locales
10050|13|7|7|11|Listado
10017|13|8|8|11|Locales
10034|13|8|8|11|Listado
10017|13|10|1|11|Locales
10046|13|10|1|11|Locales
10017|13|11|1|11|Locales
10046|13|11|1|11|Locales
10017|13|12|4|11|Listado
10046|13|12|4|11|Locales
10024|13|13|4|11|Listado
10050|13|13|4|11|Locales
10017|13|15|9|11|Locales
10039|13|15|9|11|Listado
10024|13|16|8|11|Listado
10050|13|16|8|11|Locales
10028|13|17|9|11|Locales
10026|13|17|9|11|Listado
10017|13|18|1|11|Listado
10046|13|18|1|11|Locales
10017|13|19|5|11|Listado
10035|13|19|5|11|Listado
10017|13|20|8|11|Listado
10046|13|20|8|11|Listado
10017|13|21|9|11|Listado
10046|13|21|9|11|Locales
10017|13|23|11|11|Locales
10039|13|23|11|11|Locales
10017|13|24|3|11|Locales
10035|13|24|3|11|Locales
10017|13|25|4|11|Listado
10046|13|25|4|11|Locales
10026|13|26|1|11|Locales
10017|13|27|7|11|Listado
10034|13|27|7|11|Listado
10024|13|28|4|11|Listado
10050|13|28|4|11|Listado
10024|13|29|1|11|Listado
10050|13|29|1|11|Locales
10024|14|1|4|11|Listado
10050|14|1|4|11|Listado
10013|14|2|9|11|Listado
10046|14|2|9|11|Locales
10017|14|3|8|11|Locales
10046|14|3|8|11|Listado
10024|14|4|5|11|Locales
10050|14|4|5|11|Locales
10017|14|5|10|11|Locales
10046|14|5|10|11|Locales
10026|14|6|4|11|Listado
10030|14|6|4|11|Listado
10017|14|7|3|11|Listado
10046|14|7|3|11|Listado
10017|14|9|8|11|Listado
10039|14|9|8|11|Listado
10024|14|10|1|11|Listado
10050|14|10|1|11|Listado
10017|14|11|1|11|Locales
10039|14|11|1|11|Locales
10026|14|12|4|11|Listado
10024|14|13|4|11|Listado
10050|14|13|4|11|Locales
10024|14|14|2|11|Listado
10050|14|14|2|11|Locales
10026|14|16|1|11|Listado
10030|14|16|1|11|Listado
10017|14|17|4|11|Listado
10046|14|17|4|11|Listado
10009|14|18|6|11|Locales
10046|14|18|6|11|Locales
10030|14|21|7|11|Listado
10017|14|22|5|11|Locales
10046|14|22|5|11|Locales
10027|14|23|7|11|Listado
10012|14|24|8|11|Listado
10046|14|24|8|11|Listado
10017|14|25|4|11|Locales
10039|14|25|4|11|Listado
10027|14|28|7|11|Locales
10024|14|29|8|11|Locales
10050|14|29|8|11|Locales
10024|14|31|5|11|Locales
10050|14|31|5|11|Listado
10026|15|1|8|11|Locales
10030|15|1|8|11|Listado
10012|15|2|5|11|Listado
10046|15|2|5|11|Listado
10024|15|3|6|11|Locales
10050|15|3|6|11|Listado
10017|15|4|4|11|Listado
10046|15|4|4|11|Locales
10017|15|5|2|11|Listado
10046|15|5|2|11|Locales
10024|15|6|3|11|Listado
10050|15|6|3|11|Listado
10017|15|7|1|11|Listado
10049|15|7|1|11|Locales
10017|15|8|2|11|Listado
10046|15|8|2|11|Locales
10028|15|9|3|11|Locales
10017|15|10|10|11|Listado
10046|15|10|10|11|Listado
10030|15|11|3|11|Listado
10026|15|11|3|11|Locales
10024|15|13|4|11|Locales
10050|15|13|4|11|Locales
10024|15|14|8|11|Locales
10034|15|14|8|11|Locales
10017|15|15|5|11|Locales
10046|15|15|5|11|Listado
10024|15|16|4|11|Locales
10050|15|16|4|11|Locales
10017|15|17|3|11|Locales
10046|15|17|3|11|Listado
10024|15|18|6|11|Listado
10050|15|18|6|11|Listado
10017|15|19|5|11|Locales
10046|15|19|5|11|Listado
10028|15|20|10|11|Locales
10050|15|21|7|11|Locales
10024|15|21|7|11|Locales
10018|4|27|4|11|Listado
10029|8|18|5|11|Locales
10040|8|18|5|11|Locales
10017|1|8|11|11|Locales
10047|1|8|11|11|Locales
10017|3|25|10|11|Listado
10037|3|25|10|11|Listado
10017|6|13|13|11|Locales
10046|6|13|13|11|Listado
10017|12|8|12|11|Listado
10043|12|8|12|11|Listado
10017|12|15|14|11|Listado
10046|12|15|14|11|Listado
10017|12|16|17|11|Listado
10046|12|16|17|11|Locales
10017|13|1|15|11|Locales
10049|13|1|15|11|Locales
10017|13|9|11|11|Locales
10046|13|9|11|11|Listado
10026|1|2|21|11|Listado
10030|1|4|5|12|Listado
10036|1|5|5|12|Listado
10047|1|5|5|12|Locales
10017|1|6|7|12|Listado
10035|1|6|7|12|Locales
10017|1|7|3|12|Listado
10047|1|7|3|12|Listado
10014|1|9|10|12|Locales
10047|1|9|10|12|Listado
10030|1|10|10|12|Listado
10017|1|11|11|12|Listado
10039|1|11|11|12|Locales
10014|1|12|12|12|Locales
10032|1|12|12|12|Listado
10017|1|15|1|12|Locales
10047|1|15|1|12|Listado
10017|1|16|3|12|Locales
10039|1|16|3|12|Locales
10017|1|17|3|12|Listado
10039|1|17|3|12|Locales
10024|1|18|8|12|Listado
10024|1|20|10|12|Listado
10017|1|21|10|12|Locales
10047|1|21|10|12|Locales
10024|1|22|1|12|Listado
10017|1|23|8|12|Locales
10047|1|23|8|12|Locales
10017|1|25|6|12|Listado
10047|1|25|6|12|Locales
10017|1|26|9|12|Locales
10047|1|26|9|12|Locales
10017|1|27|8|12|Locales
10047|1|27|8|12|Listado
10024|1|28|4|12|Locales
10028|1|29|8|12|Listado
10024|2|1|1|12|Locales
10049|2|1|1|12|Locales
10017|2|2|3|12|Locales
10042|2|2|3|12|Listado
10017|2|3|7|12|Locales
10039|2|3|7|12|Listado
10011|2|4|6|12|Listado
10042|2|4|6|12|Locales
10024|2|6|9|12|Locales
10049|2|6|9|12|Locales
10017|2|7|8|12|Locales
10035|2|7|8|12|Locales
10030|2|9|8|12|Listado
10030|2|14|8|12|Listado
10024|2|18|7|12|Listado
10049|2|18|7|12|Listado
10027|2|25|7|12|Listado
10017|3|1|8|12|Listado
10041|3|1|8|12|Locales
10017|3|2|8|12|Locales
10035|3|2|8|12|Locales
10041|3|2|8|12|Listado
10017|3|3|11|12|Listado
10039|3|3|11|12|Listado
10041|3|3|11|12|Locales
10017|3|8|10|12|Listado
10037|3|8|10|12|Listado
10024|3|9|8|12|Locales
10049|3|9|8|12|Listado
10017|3|12|10|12|Listado
10037|3|12|10|12|Locales
10030|3|13|11|12|Listado
10036|3|14|9|12|Locales
10030|3|15|2|12|Listado
10030|3|17|7|12|Listado
10017|3|18|11|12|Locales
10037|3|18|11|12|Listado
10030|3|19|9|12|Locales
10024|3|20|11|12|Listado
10049|3|20|11|12|Locales
10024|3|21|6|12|Locales
10049|3|21|6|12|Listado
10019|3|23|8|12|Listado
10049|3|23|8|12|Listado
10017|3|24|5|12|Locales
10037|3|24|5|12|Listado
10017|3|25|5|12|Listado
10037|3|25|5|12|Locales
10026|3|26|5|12|Locales
10017|3|27|4|12|Listado
10037|3|27|4|12|Listado
10017|4|1|2|12|Locales
10045|4|1|2|12|Listado
10017|4|2|10|12|Locales
10045|4|2|10|12|Locales
10017|4|3|8|12|Listado
10045|4|3|8|12|Listado
10030|4|4|3|12|Locales
10017|4|5|6|12|Locales
10045|4|5|6|12|Locales
